Technology,Zip_Code,Count,Income,Pop
BEV,13668,2,58952,3138
PHEV,13668,5,58952,3138
BEV,13669,5,50569,15908
PHEV,13669,5,50569,15908
BEV,13672,1,66458,660
PHEV,13672,1,66458,660
BEV,13673,1,47917,2142
PHEV,13673,3,47917,2142
BEV,13676,16,50700,16637
PHEV,13676,26,50700,16637
PHEV,13677,1,NA,39
PHEV,13679,5,53750,1851
PHEV,13680,1,40781,1702
PHEV,13681,2,47054,1053
PHEV,13684,2,50000,1006
BEV,13685,5,69286,2460
PHEV,13685,3,69286,2460
PHEV,13690,1,43203,633
BEV,13691,1,61591,3074
PHEV,13691,6,61591,3074
BEV,13693,1,44250,439
PHEV,13693,1,44250,439
BEV,13694,1,49926,1244
PHEV,13694,2,49926,1244
PHEV,13695,2,104219,158
PHEV,13697,1,42757,2047
BEV,13730,1,58864,2687
PHEV,13730,7,58864,2687
PHEV,13731,6,55417,923
BEV,13732,5,85625,7799
PHEV,13732,15,85625,7799
BEV,13733,3,53516,4811
PHEV,13733,9,53516,4811
BEV,13734,1,56136,1817
PHEV,13734,1,56136,1817
PHEV,13736,3,58000,2283
PHEV,13739,1,60682,752
BEV,13743,1,67120,3551
PHEV,13743,1,67120,3551
BEV,13746,3,64219,1954
PHEV,13746,3,64219,1954
BEV,13748,1,58259,3876
PHEV,13748,6,58259,3876
BEV,13750,2,43897,918
PHEV,13750,1,43897,918
PHEV,13751,1,41615,180
PHEV,13752,1,67250,794
BEV,13753,8,55938,5651
PHEV,13753,6,55938,5651
PHEV,13754,2,38832,3147
PHEV,13755,1,50882,1127
BEV,13756,1,48958,384
BEV,13760,33,57331,42372
PHEV,13760,114,57331,42372
PHEV,13774,1,34844,154
BEV,13775,1,55550,1829
PHEV,13775,3,55550,1829
BEV,13778,2,61175,5486
PHEV,13778,8,61175,5486
BEV,13780,1,63194,929
PHEV,13780,1,63194,929
BEV,13783,1,48750,2634
PHEV,13783,4,48750,2634
BEV,13784,2,73264,130
BEV,13786,1,40063,365
BEV,13787,1,49441,3342
PHEV,13787,1,49441,3342
PHEV,13788,2,54375,911
BEV,13790,12,46784,17964
PHEV,13790,28,46784,17964
BEV,13795,1,52944,2878
PHEV,13795,5,52944,2878
BEV,13796,1,60375,1362
PHEV,13796,2,60375,1362
PHEV,13797,3,59464,2220
BEV,13801,1,40486,1428
PHEV,13802,1,102891,711
BEV,13803,1,62132,4243
PHEV,13803,2,62132,4243
PHEV,13804,2,55500,323
BEV,13807,1,53000,1163
PHEV,13807,3,53000,1163
BEV,13808,1,48250,1544
PHEV,13808,1,48250,1544
BEV,13809,1,48155,1531
PHEV,13809,2,48155,1531
BEV,13810,1,61042,1210
PHEV,13810,1,61042,1210
BEV,13811,1,74107,4243
PHEV,13811,8,74107,4243
BEV,13812,2,66875,2386
PHEV,13812,5,66875,2386
PHEV,13813,1,41250,752
BEV,13815,6,47966,12930
PHEV,13815,18,47966,12930
BEV,13820,18,50234,22070
PHEV,13820,27,50234,22070
BEV,13825,6,54808,2914
PHEV,13825,7,54808,2914
BEV,13827,16,59764,11452
PHEV,13827,17,59764,11452
BEV,13830,3,50139,5077
PHEV,13830,7,50139,5077
BEV,13832,1,44875,576
PHEV,13832,1,44875,576
PHEV,13833,4,50781,3728
PHEV,13835,4,55395,1132
BEV,13838,1,40909,4099
PHEV,13838,5,40909,4099
BEV,13839,2,48125,1171
PHEV,13839,3,48125,1171
PHEV,13841,1,42596,659
PHEV,13843,2,52621,2015
PHEV,13844,1,60833,790
PHEV,13846,2,54583,369
BEV,13849,1,52731,4502
PHEV,13849,3,52731,4502
BEV,13850,42,68000,22351
PHEV,13850,53,68000,22351
BEV,13856,5,47135,6089
PHEV,13856,7,47135,6089
PHEV,13861,2,61875,273
BEV,13862,3,58359,4290
PHEV,13862,10,58359,4290
PHEV,13863,3,41607,694
BEV,13864,4,45329,880
PHEV,13864,4,45329,880
BEV,13865,3,60326,6297
PHEV,13865,5,60326,6297
BEV,13901,16,44731,19230
PHEV,13901,31,44731,19230
BEV,13902,18,NA,6130
PHEV,13902,2,NA,6130
BEV,13903,17,49411,18258
PHEV,13903,40,49411,18258
BEV,13904,6,51695,10347
PHEV,13904,15,51695,10347
BEV,13905,30,42369,25890
PHEV,13905,45,42369,25890
BEV,14001,13,63856,9522
PHEV,14001,21,63856,9522
BEV,14004,4,75784,12332
PHEV,14004,16,75784,12332
PHEV,14005,3,68750,1838
BEV,14006,4,55189,9605
PHEV,14006,10,55189,9605
BEV,14008,2,58073,1415
PHEV,14008,3,58073,1415
BEV,14009,1,52369,5491
PHEV,14009,7,52369,5491
BEV,14011,1,68938,9198
PHEV,14011,5,68938,9198
PHEV,14012,3,62031,2334
PHEV,14013,3,57825,1703
BEV,14020,19,53841,22707
PHEV,14020,26,53841,22707
PHEV,14024,1,64583,1552
BEV,14025,9,68482,3475
PHEV,14025,3,68482,3475
PHEV,14026,1,82885,531
BEV,14028,3,57188,1776
PHEV,14028,6,57188,1776
PHEV,14030,3,65000,1800
BEV,14031,29,85930,10468
PHEV,14031,44,85930,10468
BEV,14032,28,123021,9083
PHEV,14032,35,123021,9083
BEV,14033,3,74881,1677
PHEV,14033,7,74881,1677
BEV,14034,3,52955,2716
BEV,14036,3,74418,4836
PHEV,14036,6,74418,4836
PHEV,14037,1,57467,1107
PHEV,14040,5,66105,1921
PHEV,14042,4,53074,4181
BEV,14043,22,58931,24538
PHEV,14043,30,58931,24538
BEV,14047,8,74031,6549
PHEV,14047,9,74031,6549
BEV,14048,8,37238,14283
PHEV,14048,12,37238,14283
BEV,14051,76,110733,20219
PHEV,14051,98,110733,20219
BEV,14052,41,85409,16672
PHEV,14052,60,85409,16672
BEV,14054,1,67273,1593
PHEV,14054,2,67273,1593
BEV,14055,2,68090,1331
PHEV,14055,1,68090,1331
BEV,14057,5,73073,8022
PHEV,14057,9,73073,8022
BEV,14058,1,63672,1994
PHEV,14058,1,63672,1994
BEV,14059,14,73940,9860
PHEV,14059,10,73940,9860
PHEV,14062,5,53641,3046
BEV,14063,7,55000,14302
PHEV,14063,22,55000,14302
BEV,14065,1,55707,1637
PHEV,14065,2,55707,1637
PHEV,14066,1,55962,1260
BEV,14067,1,66773,5076
PHEV,14067,8,66773,5076
BEV,14068,20,88580,6731
PHEV,14068,21,88580,6731
PHEV,14069,1,57344,792
PHEV,14070,1,45737,6894
BEV,14072,33,80733,21047
PHEV,14072,60,80733,21047
BEV,14075,35,73610,42780
PHEV,14075,90,73610,42780
BEV,14080,6,67260,4313
PHEV,14080,10,67260,4313
BEV,14081,19,46389,3123
PHEV,14081,2,46389,3123
PHEV,14082,2,54625,576
BEV,14085,11,92611,7178
PHEV,14085,15,92611,7178
BEV,14086,47,83668,32585
PHEV,14086,62,83668,32585
BEV,14091,1,52434,1149
PHEV,14091,1,52434,1149
BEV,14092,24,63718,10922
PHEV,14092,36,63718,10922
BEV,14094,48,58495,49257
PHEV,14094,119,58495,49257
BEV,14098,3,53783,3102
PHEV,14098,4,53783,3102
BEV,14101,2,55219,1910
PHEV,14101,1,55219,1910
PHEV,14102,1,98646,1255
BEV,14103,4,50244,10519
PHEV,14103,20,50244,10519
PHEV,14105,18,59421,4591
BEV,14108,3,56862,5689
PHEV,14108,13,56862,5689
PHEV,14111,2,60000,3425
BEV,14120,41,64319,44119
PHEV,14120,78,64319,44119
PHEV,14125,5,56603,3728
PHEV,14126,2,68802,608
BEV,14127,70,90210,30191
PHEV,14127,81,90210,30191
PHEV,14129,2,55000,1530
PHEV,14130,1,55208,170
BEV,14131,4,73443,4969
PHEV,14131,10,73443,4969
PHEV,14132,6,71678,5632
BEV,14136,1,55536,4667
PHEV,14136,2,55536,4667
BEV,14139,2,80842,2193
PHEV,14139,2,80842,2193
BEV,14141,5,59019,7480
PHEV,14141,8,59019,7480
BEV,14143,2,68897,1013
PHEV,14143,2,68897,1013
PHEV,14145,1,68917,1847
BEV,14150,46,55951,40850
PHEV,14150,76,55951,40850
BEV,14170,5,77829,2944
PHEV,14170,4,77829,2944
PHEV,14171,1,58667,1918
BEV,14172,3,63788,3002
PHEV,14172,11,63788,3002
BEV,14174,9,80907,5597
PHEV,14174,17,80907,5597
BEV,14201,12,29554,11935
PHEV,14201,19,29554,11935
BEV,14202,10,49954,3385
PHEV,14202,13,49954,3385
BEV,14203,4,43173,1733
PHEV,14203,2,43173,1733
BEV,14204,6,22500,8643
PHEV,14204,7,22500,8643
BEV,14206,8,40751,20310
PHEV,14206,11,40751,20310
BEV,14207,5,29250,23275
PHEV,14207,19,29250,23275
BEV,14208,3,29292,10574
PHEV,14208,2,29292,10574
BEV,14209,26,39447,7736
PHEV,14209,18,39447,7736
BEV,14210,3,37380,14249
PHEV,14210,14,37380,14249
BEV,14211,6,26739,22495
PHEV,14211,11,26739,22495
BEV,14212,2,23882,10715
PHEV,14212,8,23882,10715
BEV,14213,15,36471,23113
PHEV,14213,17,36471,23113
BEV,14214,22,47122,19492
PHEV,14214,36,47122,19492
BEV,14215,8,33788,41435
PHEV,14215,21,33788,41435
BEV,14216,36,59346,22289
PHEV,14216,48,59346,22289
BEV,14217,34,58096,22975
PHEV,14217,38,58096,22975
BEV,14218,4,39918,18952
PHEV,14218,11,39918,18952
BEV,14219,6,54316,12000
PHEV,14219,15,54316,12000
BEV,14220,7,58671,22623
PHEV,14220,25,58671,22623
BEV,14221,179,83824,53948
PHEV,14221,209,83824,53948
BEV,14222,42,58957,14114
PHEV,14222,28,58957,14114
BEV,14223,29,68042,22225
PHEV,14223,41,68042,22225
BEV,14224,28,68937,40815
PHEV,14224,47,68937,40815
BEV,14225,19,51378,33091
PHEV,14225,39,51378,33091
BEV,14226,61,72388,30644
PHEV,14226,96,72388,30644
BEV,14227,8,56671,21497
PHEV,14227,25,56671,21497
BEV,14228,41,56585,21839
PHEV,14228,52,56585,21839
PHEV,14301,6,27550,12704
BEV,14302,6,11875,140
PHEV,14302,1,11875,140
BEV,14303,1,26080,5582
PHEV,14303,4,26080,5582
BEV,14304,15,56276,29262
PHEV,14304,30,56276,29262
BEV,14305,6,36023,16767
PHEV,14305,11,36023,16767
BEV,14411,14,47278,13776
PHEV,14411,12,47278,13776
BEV,14414,8,62768,7017
PHEV,14414,16,62768,7017
BEV,14416,3,63594,3535
PHEV,14416,5,63594,3535
BEV,14418,1,42181,1176
PHEV,14418,4,42181,1176
BEV,14420,37,55010,21006
PHEV,14420,39,55010,21006
PHEV,14422,5,68431,2221
BEV,14423,4,55018,4559
PHEV,14423,4,55018,4559
BEV,14424,58,66066,27880
PHEV,14424,57,66066,27880
BEV,14425,22,68503,12049
PHEV,14425,42,68503,12049
BEV,14427,2,56719,1943
PHEV,14427,2,56719,1943
BEV,14428,12,74042,7208
PHEV,14428,29,74042,7208
BEV,14432,8,62970,5875
PHEV,14432,11,62970,5875
BEV,14433,4,52270,4141
PHEV,14433,2,52270,4141
BEV,14435,8,70700,2773
PHEV,14435,10,70700,2773
BEV,14437,3,54103,11220
PHEV,14437,7,54103,11220
BEV,14445,9,52450,7716
PHEV,14445,24,52450,7716
BEV,14450,142,88255,41546
PHEV,14450,209,88255,41546
BEV,14454,13,46648,11206
PHEV,14454,19,46648,11206
BEV,14456,19,52271,19473
PHEV,14456,24,52271,19473
BEV,14464,4,60460,7462
PHEV,14464,10,60460,7462
PHEV,14466,2,71250,1576
BEV,14467,19,68354,10098
PHEV,14467,27,68354,10098
BEV,14468,21,75993,17913
PHEV,14468,33,75993,17913
BEV,14469,7,59248,5983
PHEV,14469,7,59248,5983
BEV,14470,5,56197,7406
PHEV,14470,11,56197,7406
BEV,14471,6,65265,2458
BEV,14472,39,97854,8713
PHEV,14472,55,97854,8713
PHEV,14475,3,74821,391
BEV,14476,2,62863,2250
PHEV,14476,1,62863,2250
BEV,14477,1,65179,1411
PHEV,14477,1,65179,1411
BEV,14478,2,91821,1501
PHEV,14478,6,91821,1501
PHEV,14480,4,48939,711
PHEV,14481,2,65781,1699
BEV,14482,5,67500,8303
PHEV,14482,12,67500,8303
BEV,14485,9,61716,4010
PHEV,14485,12,61716,4010
PHEV,14486,1,87679,449
BEV,14487,8,75438,6159
PHEV,14487,11,75438,6159
BEV,14489,1,53539,7113
PHEV,14489,10,53539,7113
BEV,14502,25,71163,10733
PHEV,14502,28,71163,10733
BEV,14505,4,63914,5002
PHEV,14505,5,63914,5002
BEV,14506,5,111800,1317
PHEV,14506,3,111800,1317
BEV,14510,3,50184,4929
PHEV,14510,2,50184,4929
PHEV,14511,2,54167,439
BEV,14512,11,56081,4418
PHEV,14512,11,56081,4418
BEV,14513,9,48769,13938
PHEV,14513,13,48769,13938
BEV,14514,10,67863,6724
PHEV,14514,15,67863,6724
PHEV,14516,2,61915,2392
PHEV,14517,4,55288,2931
BEV,14519,30,72312,11723
PHEV,14519,36,72312,11723
BEV,14521,2,49185,2405
PHEV,14521,7,49185,2405
BEV,14522,7,61536,9005
PHEV,14522,15,61536,9005
BEV,14525,2,71595,2424
PHEV,14525,1,71595,2424
BEV,14526,60,77771,19973
PHEV,14526,76,77771,19973
BEV,14527,14,55422,12745
PHEV,14527,22,55422,12745
BEV,14530,4,52600,5306
PHEV,14530,1,52600,5306
BEV,14532,2,63490,4273
PHEV,14532,9,63490,4273
PHEV,14533,1,56042,2206
BEV,14534,234,121947,31615
PHEV,14534,219,121947,31615
BEV,14537,1,NA,147
BEV,14541,2,62560,4075
PHEV,14541,5,62560,4075
BEV,14542,1,54500,60
BEV,14543,9,95000,3203
PHEV,14543,13,95000,3203
BEV,14544,4,59141,1954
PHEV,14544,1,59141,1954
BEV,14545,1,68750,188
BEV,14546,11,70657,4702
PHEV,14546,12,70657,4702
BEV,14548,2,61858,3826
PHEV,14548,5,61858,3826
BEV,14549,1,50536,76
BEV,14550,1,45208,1491
BEV,14551,7,49004,5152
PHEV,14551,7,49004,5152
BEV,14555,3,46500,1004
PHEV,14555,1,46500,1004
BEV,14559,34,80847,18930
PHEV,14559,39,80847,18930
BEV,14560,5,62135,2176
PHEV,14560,4,62135,2176
BEV,14561,1,71705,3014
PHEV,14561,3,71705,3014
BEV,14564,90,98963,15082
PHEV,14564,79,98963,15082
BEV,14568,9,86827,6232
PHEV,14568,13,86827,6232
PHEV,14569,8,55147,5896
PHEV,14571,4,56172,1350
PHEV,14572,4,53351,4640
BEV,14580,122,82999,52585
PHEV,14580,155,82999,52585
PHEV,14585,1,46818,85
BEV,14586,32,80300,11875
PHEV,14586,35,80300,11875
BEV,14589,12,61152,7605
PHEV,14589,13,61152,7605
PHEV,14590,3,52365,5316
BEV,14591,1,60469,1592
PHEV,14591,1,60469,1592
BEV,14604,10,30542,2364
PHEV,14604,11,30542,2364
BEV,14605,5,22593,11932
PHEV,14605,7,22593,11932
BEV,14606,26,44553,28296
PHEV,14606,41,44553,28296
BEV,14607,38,46887,16521
PHEV,14607,53,46887,16521
BEV,14608,3,23574,11542
PHEV,14608,14,23574,11542
BEV,14609,54,47935,41168
PHEV,14609,58,47935,41168
BEV,14610,71,66942,13760
PHEV,14610,82,66942,13760
BEV,14611,10,26726,16962
PHEV,14611,6,26726,16962
BEV,14612,46,63034,34116
PHEV,14612,82,63034,34116
BEV,14613,3,34468,15381
PHEV,14613,12,34468,15381
BEV,14614,3,67333,1215
PHEV,14614,5,67333,1215
BEV,14615,9,42110,16963
PHEV,14615,15,42110,16963
BEV,14616,15,52660,26948
PHEV,14616,45,52660,26948
BEV,14617,40,69677,22774
PHEV,14617,67,69677,22774
BEV,14618,135,100809,22597
PHEV,14618,148,100809,22597
BEV,14619,14,42906,13642
PHEV,14619,25,42906,13642
BEV,14620,55,45885,23835
PHEV,14620,82,45885,23835
BEV,14621,4,27675,33066
PHEV,14621,14,27675,33066
BEV,14622,16,56493,11939
PHEV,14622,22,56493,11939
BEV,14623,37,51800,25893
PHEV,14623,53,51800,25893
BEV,14624,42,71959,36570
PHEV,14624,88,71959,36570
BEV,14625,46,86505,10262
PHEV,14625,53,86505,10262
BEV,14626,32,67749,30292
PHEV,14626,57,67749,30292
BEV,14627,7,NA,2348
BEV,14701,13,41442,39214
PHEV,14701,56,41442,39214
PHEV,14706,4,57031,6163
PHEV,14709,1,47500,1389
BEV,14710,3,61567,3443
PHEV,14710,6,61567,3443
PHEV,14711,7,50000,1814
BEV,14712,12,66250,3044
PHEV,14712,11,66250,3044
BEV,14715,2,42802,2733
PHEV,14715,3,42802,2733
PHEV,14716,1,37686,2623
BEV,14718,3,58681,2041
PHEV,14718,1,58681,2041
PHEV,14719,1,50690,3459
BEV,14720,1,34537,601
PHEV,14722,2,NA,244
PHEV,14724,1,52109,2405
PHEV,14726,1,38631,1892
BEV,14727,1,51139,5386
PHEV,14727,3,51139,5386
PHEV,14728,1,54250,995
PHEV,14729,1,65000,906
BEV,14731,2,63641,1125
PHEV,14731,2,63641,1125
PHEV,14733,8,45245,3646
BEV,14735,1,40800,2981
PHEV,14735,3,40800,2981
BEV,14736,1,54688,203
PHEV,14736,1,54688,203
BEV,14737,2,45396,4322
PHEV,14737,3,45396,4322
BEV,14738,1,49239,3252
PHEV,14738,6,49239,3252
PHEV,14739,1,42792,2740
BEV,14740,2,58409,1105
PHEV,14741,1,63636,1900
BEV,14742,1,NA,313
PHEV,14744,2,61458,2175
PHEV,14747,1,51969,2243
BEV,14750,12,58885,4419
PHEV,14750,19,58885,4419
PHEV,14752,1,NA,345
PHEV,14753,1,37692,1082
PHEV,14755,2,50513,3011
BEV,14757,4,47773,3323
PHEV,14757,8,47773,3323
BEV,14760,5,45300,17640
PHEV,14760,18,45300,17640
PHEV,14767,1,54279,2138
BEV,14769,2,50658,1124
PHEV,14769,1,50658,1124
BEV,14770,1,50050,2926
PHEV,14770,1,50050,2926
BEV,14772,2,49779,4075
PHEV,14772,1,49779,4075
BEV,14775,2,47917,2545
PHEV,14775,1,47917,2545
BEV,14777,1,46406,693
BEV,14779,2,34912,6606
PHEV,14779,6,34912,6606
BEV,14781,1,46875,2089
PHEV,14781,2,46875,2089
PHEV,14782,1,43452,2270
PHEV,14784,1,68125,972
BEV,14787,4,49383,4704
PHEV,14787,12,49383,4704
PHEV,14801,5,54167,5328
BEV,14802,9,37955,4235
PHEV,14802,5,37955,4235
BEV,14803,1,48688,800
PHEV,14803,3,48688,800
PHEV,14804,1,63500,1435
PHEV,14805,1,46691,1065
BEV,14806,1,52742,2121
PHEV,14806,3,52742,2121
BEV,14807,1,55952,3138
PHEV,14807,3,55952,3138
BEV,14809,1,50841,2284
PHEV,14809,3,50841,2284
BEV,14810,4,41022,12067
PHEV,14810,13,41022,12067
BEV,14812,6,61316,3525
PHEV,14812,3,61316,3525
PHEV,14813,3,47823,2351
BEV,14814,2,95227,1942
PHEV,14814,4,95227,1942
BEV,14815,1,52788,841
BEV,14816,1,64667,527
BEV,14817,10,64056,2658
PHEV,14817,21,64056,2658
BEV,14818,8,63405,2176
PHEV,14818,7,63405,2176
PHEV,14820,1,53929,826
BEV,14821,3,55950,3471
PHEV,14821,8,55950,3471
PHEV,14822,2,51250,913
BEV,14823,1,53490,3624
PHEV,14823,1,53490,3624
BEV,14824,2,42457,611
PHEV,14824,1,42457,611
PHEV,14826,3,55500,1957
BEV,14830,32,58682,19521
PHEV,14830,60,58682,19521
BEV,14837,4,56771,5786
PHEV,14837,6,56771,5786
BEV,14838,2,56250,1917
PHEV,14838,2,56250,1917
PHEV,14839,1,55481,811
PHEV,14840,8,57623,2631
BEV,14841,1,NA,707
PHEV,14841,4,NA,707
PHEV,14842,1,38750,1123
BEV,14843,3,45981,12814
PHEV,14843,18,45981,12814
BEV,14845,25,66643,20011
PHEV,14845,48,66643,20011
BEV,14847,3,53365,2398
PHEV,14847,8,53365,2398
BEV,14850,266,55987,64221
PHEV,14850,389,55987,64221
BEV,14853,1,NA,2656
PHEV,14859,1,57656,984
BEV,14860,1,57644,1204
PHEV,14860,5,57644,1204
BEV,14861,1,42188,1125
PHEV,14861,2,42188,1125
PHEV,14864,2,75331,1197
BEV,14865,2,43846,2874
PHEV,14865,7,43846,2874
BEV,14867,6,55391,5676
PHEV,14867,19,55391,5676
PHEV,14869,4,60721,1259
BEV,14870,14,68706,9468
PHEV,14870,20,68706,9468
BEV,14871,4,74570,4980
PHEV,14871,7,74570,4980
PHEV,14872,1,58333,657
BEV,14873,1,49761,2574
PHEV,14873,1,49761,2574
PHEV,14874,2,41667,235
PHEV,14878,2,79643,644
BEV,14879,1,51411,1998
PHEV,14879,1,51411,1998
PHEV,14880,3,47417,1640
BEV,14881,2,81797,159
PHEV,14881,2,81797,159
BEV,14882,9,82188,4066
PHEV,14882,24,82188,4066
BEV,14883,5,55023,4726
PHEV,14883,13,55023,4726
BEV,14886,25,66977,6713
PHEV,14886,52,66977,6713
BEV,14889,3,61793,1539
PHEV,14889,3,61793,1539
BEV,14891,4,49417,4276
PHEV,14891,6,49417,4276
BEV,14892,7,42361,8022
PHEV,14892,7,42361,8022
PHEV,14895,6,47120,9144
PHEV,14897,1,43897,773
PHEV,14898,1,49375,2018
BEV,14901,6,32500,15855
PHEV,14901,13,32500,15855
BEV,14903,5,60373,7600
PHEV,14903,15,60373,7600
BEV,14904,1,47979,15176
PHEV,14904,7,47979,15176
BEV,14905,8,60234,8407
PHEV,14905,18,60234,8407
PHEV,20905,1,130071,18662
BEV,21152,1,99500,5462
PHEV,21152,7,99500,5462
PHEV,48243,1,NA,0
PHEV,48640,1,63337,32202
BEV,49418,1,70504,28521
BEV,49428,1,75625,27445
BEV,49770,1,57714,17045
BEV,54956,5,64329,44037
PHEV,55401,1,94007,10238
PHEV,75028,1,127931,47804
PHEV,75087,1,103423,35157
BEV,77002,1,71369,15613
BEV,78257,1,77269,7538
BEV,78735,1,98906,18122
PHEV,78746,1,151801,28608
PHEV,80524,1,63273,36497
PHEV,81147,1,52111,12587
BEV,98407,1,80196,21439
BEV,07054,2,99251,29144
PHEV,20895,2,147246,19026
BEV,48603,2,53426,26623
PHEV,48603,2,53426,26623
PHEV,55387,1,100104,13512
PHEV,55811,1,68226,27938
BEV,75062,1,55392,49306
BEV,76177,2,94352,11695
BEV,76180,2,59140,37524
PHEV,76180,1,59140,37524
PHEV,76548,1,74436,30510
BEV,77489,1,68646,38242
BEV,78041,1,50603,47753
BEV,78610,1,80256,38525
PHEV,78628,2,95238,35601
PHEV,78633,1,80117,25853
BEV,80249,1,76765,32537
BEV,80401,1,89904,42665
BEV,80921,1,124085,24087
PHEV,80924,1,128969,10138
BEV,97002,37,81866,6657
PHEV,97002,20,81866,6657
BEV,97004,30,93203,4241
PHEV,97004,13,93203,4241
BEV,97005,157,50932,26329
PHEV,97005,95,50932,26329
BEV,97006,370,78919,74070
PHEV,97006,166,78919,74070
BEV,97007,528,85346,72299
PHEV,97007,237,85346,72299
BEV,97008,192,70401,29916
PHEV,97008,111,70401,29916
BEV,97009,26,79083,8603
PHEV,97009,19,79083,8603
BEV,97011,3,80417,840
PHEV,97011,3,80417,840
BEV,97013,92,74124,24138
PHEV,97013,68,74124,24138
BEV,97014,5,52117,1388
PHEV,97014,8,52117,1388
BEV,97015,125,78106,23633
PHEV,97015,59,78106,23633
BEV,97016,9,45910,6224
PHEV,97016,6,45910,6224
BEV,97017,11,80326,3407
PHEV,97017,8,80326,3407
BEV,97018,3,72171,1789
PHEV,97018,12,72171,1789
BEV,97019,26,83125,3167
PHEV,97019,16,83125,3167
BEV,97020,5,71518,918
PHEV,97020,3,71518,918
BEV,97021,2,54706,1012
PHEV,97021,1,54706,1012
BEV,97022,13,70548,3386
PHEV,97022,8,70548,3386
BEV,97023,36,70917,9968
PHEV,97023,26,70917,9968
BEV,97024,37,62327,10344
PHEV,97024,25,62327,10344
BEV,97026,3,69783,4468
PHEV,97026,5,69783,4468
BEV,97027,41,64478,12521
PHEV,97027,22,64478,12521
BEV,97028,4,69440,192
PHEV,97028,1,69440,192
BEV,97029,1,53125,269
PHEV,97029,2,53125,269
BEV,97030,72,50680,38358
PHEV,97030,63,50680,38358
BEV,97031,122,66970,18902
PHEV,97031,60,66970,18902
BEV,97032,6,65759,5048
PHEV,97032,11,65759,5048
BEV,97034,541,128048,18656
PHEV,97034,192,128048,18656
BEV,97035,456,98557,26977
PHEV,97035,168,98557,26977
PHEV,97037,1,47330,975
BEV,97038,34,64678,15676
PHEV,97038,19,64678,15676
PHEV,97039,1,55893,552
BEV,97040,8,77240,1623
PHEV,97040,5,77240,1623
BEV,97041,7,62625,2979
PHEV,97041,3,62625,2979
BEV,97042,13,76900,2964
PHEV,97042,7,76900,2964
BEV,97045,297,79315,56250
PHEV,97045,154,79315,56250
BEV,97048,18,56483,7756
PHEV,97048,14,56483,7756
BEV,97049,7,71000,1647
PHEV,97049,5,71000,1647
PHEV,97050,2,63438,173
BEV,97051,44,59070,16977
PHEV,97051,43,59070,16977
BEV,97053,17,79716,3248
PHEV,97053,17,79716,3248
BEV,97054,5,73667,1541
PHEV,97054,4,73667,1541
BEV,97055,52,78883,18923
PHEV,97055,34,78883,18923
BEV,97056,66,76935,11678
PHEV,97056,44,76935,11678
BEV,97058,38,52399,20619
PHEV,97058,46,52399,20619
BEV,97060,66,75291,22471
PHEV,97060,44,75291,22471
BEV,97062,227,87798,28694
PHEV,97062,138,87798,28694
BEV,97063,2,50086,900
PHEV,97063,2,50086,900
BEV,97064,11,61795,3167
PHEV,97064,5,61795,3167
BEV,97065,1,48571,598
PHEV,97065,1,48571,598
BEV,97067,8,63990,1745
PHEV,97067,10,63990,1745
BEV,97068,412,113389,29582
PHEV,97068,183,113389,29582
BEV,97070,265,73569,25101
PHEV,97070,104,73569,25101
BEV,97071,41,54079,29796
PHEV,97071,39,54079,29796
BEV,97080,165,75431,44335
PHEV,97080,93,75431,44335
BEV,97086,311,94031,30858
PHEV,97086,123,94031,30858
BEV,97089,80,96744,13765
PHEV,97089,44,96744,13765
BEV,97101,17,76397,4278
PHEV,97101,5,76397,4278
BEV,97102,2,122708,318
PHEV,97102,1,122708,318
BEV,97103,46,55549,17677
PHEV,97103,28,55549,17677
BEV,97106,25,103958,4908
PHEV,97106,18,103958,4908
BEV,97107,5,56563,1828
PHEV,97107,2,56563,1828
PHEV,97108,1,46500,640
BEV,97109,2,85104,538
PHEV,97109,1,85104,538
BEV,97110,14,31202,1166
PHEV,97110,3,31202,1166
BEV,97111,26,65000,3572
PHEV,97111,14,65000,3572
BEV,97112,4,35517,1867
PHEV,97112,3,35517,1867
BEV,97113,40,69952,14918
PHEV,97113,19,69952,14918
BEV,97114,21,66486,5102
PHEV,97114,6,66486,5102
BEV,97115,37,77813,4008
PHEV,97115,12,77813,4008
BEV,97116,122,65911,27281
PHEV,97116,92,65911,27281
BEV,97117,2,79615,719
PHEV,97117,2,79615,719
BEV,97118,1,46696,797
BEV,97119,26,94904,4527
PHEV,97119,13,94904,4527
BEV,97121,1,56932,1402
PHEV,97121,2,56932,1402
BEV,97122,1,41379,396
BEV,97123,334,81774,49317
PHEV,97123,177,81774,49317
BEV,97124,433,90460,55170
PHEV,97124,211,90460,55170
BEV,97127,6,76319,4149
PHEV,97127,9,76319,4149
BEV,97128,101,56620,37993
PHEV,97128,93,56620,37993
BEV,97130,14,54306,435
PHEV,97130,8,54306,435
BEV,97131,6,52552,2751
PHEV,97131,5,52552,2751
BEV,97132,150,71983,29732
PHEV,97132,100,71983,29732
BEV,97133,50,95357,4734
PHEV,97133,23,95357,4734
BEV,97134,2,64485,290
PHEV,97134,4,64485,290
BEV,97135,3,NA,716
PHEV,97135,4,NA,716
BEV,97136,7,50357,1590
PHEV,97136,5,50357,1590
BEV,97137,5,91016,1385
PHEV,97137,4,91016,1385
BEV,97138,30,49976,10693
PHEV,97138,31,49976,10693
BEV,97140,237,106855,26248
